BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
0.7339631003535304,1.0,0.0,0.0,0.0,0.37442570923215207,0.0,0.0,0.0,0.16823368411269113,0.22791454684042156,0.0,0.5303396821809085,0.5193119184795694,0.5529902192757681,0.0,1.0000000000000004
0.7969108113780754,1.0,0.7673816818806692,0.7807472510188459,0.0,0.0,0.5025006799867999,0.5025006799867999,0.0,0.0,0.0,0.30454891826664765,0.6840778229474522,0.717935643878334,0.577766599900614,0.0,1.0000000000000004
0.526145095676506,0.862496620519562,0.7138127349390847,0.6951150451329152,0.6429408945116574,0.0,0.8073549220576041,0.7369658827051856,0.6629647089971256,0.0,0.0,0.5781082791446508,0.8563246518877892,0.6940417448592867,0.4182272629131735,0.540567930520432,1.0000000000000004
0.6384445295650938,1.0,0.0,0.0,0.0,0.7133961395529129,0.0,0.0,0.0,0.16823368411269113,0.22791454684042156,0.0,0.49537474529023884,0.7479228260631758,0.5076725678135239,0.15200294917553867,1.0000000000000004
0.4608383926170601,1.0,0.5414931616553551,0.36198659476796813,0.5695004566530512,0.0,0.8073549220576041,0.11547677351370127,0.8073549220576041,0.0,0.0,0.40757502554853375,0.46681108490506484,0.549469559563976,0.4674492053413365,0.3219280948873623,1.0000000000000004
0.7234894165215039,1.0,0.0,0.0,0.0,0.578364838632308,0.0,0.0,0.0,0.16823368411269113,0.28759613774675513,0.0,0.5303396821809085,0.6076418171730784,0.4984134908720209,0.0,1.0000000000000004
0.6916593029030084,1.0,0.6353344660510106,0.5704162723129722,0.6259158161407113,0.0,0.8744688556079279,0.3219280948873623,0.7369658827051856,0.0,0.0,0.4359695403536438,0.49537474529023884,0.5216032441688508,0.501404843217063,0.0,1.0000000000000004
0.46673287979004363,1.0,0.5524573321433087,0.0,0.5954070813684007,0.0,0.7369658827051856,0.0,0.6629647089971256,0.0,0.0,0.4223645222383433,0.8022557314731309,0.5463974113530058,0.4604657864743334,0.0,1.0000000000000004
0.7000556180945128,0.932885872841225,0.0,0.0,0.0,0.6517839884632667,0.0,0.0,0.0,0.18231542130226847,0.4313942066201327,0.0,0.49537474529023884,0.5062859545721239,0.5016775862870365,0.0,0.8706984847056556
0.43163091215953264,1.0,0.5978485238792164,0.0,0.6443271253588742,0.0,0.8744688556079279,0.0,0.8073549220576041,0.0,0.0,0.4815669033537717,0.8277374937572732,0.6213676264731945,0.46780040318856236,0.41503713860503844,1.0000000000000004
0.2605103175515791,0.3479229942713364,0.5894994004577211,0.0,0.6353289151458046,0.0,0.41503713860503844,0.0,0.41503713860503844,0.0,0.0,0.4223645222383433,0.6840778229474522,0.6642525437187791,0.3118861830925687,0.0,1.0000000000000004
0.7249707279304787,1.0,0.6823327105901564,0.6723682274948074,0.5785154228209503,0.0,1.0,0.5025006799867999,1.0,0.0,0.0,0.5329461839562418,0.638979574330508,0.5380111739967107,0.5321013716035807,0.0,1.0000000000000004
0.8332923385539716,1.0,0.6560891156016635,0.6496417590457236,0.532407217780222,0.648723267489779,1.0,0.3219280948873623,0.9385997062393202,0.38012709006658674,0.4974595861595461,0.6748384078561926,0.686025309546973,0.7070370008238936,0.6679334967194172,0.0,1.0000000000000004
0.5435634464348501,0.862496620519562,0.418174041739361,0.42545742391882685,0.0,0.0,0.11547677351370127,0.11547677351370127,0.0,0.0,0.0,0.1178156039716956,0.7601950371763448,0.6575787398126122,0.4835416487861768,0.0,1.0000000000000004
0.8181197319480668,1.0,0.4353479930415849,0.0,0.46919329844144664,0.7835015958697478,0.11547677351370127,0.0,0.11547677351370127,0.3139634751770689,0.4974595861595461,0.1178156039716956,0.7476455818249981,0.5903013979525983,0.6376579045187457,0.0,1.0000000000000004
0.5828185654229102,1.0,0.6123387153088475,0.6157802107531822,0.40167898903709526,0.0,1.0,1.0,0.22239283353497216,0.0,0.0,0.5091905688213944,0.7826314078605396,0.598256042748325,0.45691826062824803,0.0,1.0000000000000004
0.8224838175361259,1.0,0.6089276870649727,0.6101625541283031,0.42251006891062687,0.0,0.5849625007211562,0.41503713860503844,0.11547677351370127,0.0,0.0,0.35344681191508687,0.8627254100858561,0.6669160618305794,0.5912057567919214,0.0,1.0000000000000004
0.610484856953947,0.3479229942713364,0.0,0.0,0.0,0.7002448179467982,0.0,0.0,0.0,0.08735480693716603,0.14379806887337757,0.0,0.8277374937572732,0.7632916934581441,0.4285214231036538,0.1255307618592671,1.0000000000000004
0.4957518918671005,0.7104937034038775,0.6534567794036893,0.6648381062846305,0.0,0.0,0.5849625007211562,0.5849625007211562,0.0,0.0,0.0,0.3734666285899042,0.8688751121873277,0.6475907818515819,0.4032842965158698,0.3785116232537297,1.0000000000000004
0.5989791211243869,1.0,0.5597105948596418,0.5496495043393084,0.43855949504234853,0.0,0.41503713860503844,0.11547677351370127,0.41503713860503844,0.0,0.0,0.330750215705129,0.6840778229474522,0.6678155275114341,0.41830079085904787,0.0,1.0000000000000004
0.33667974915668936,0.6280316469350506,0.537039534830183,0.30189565938833957,0.5713788922619106,0.0,0.41503713860503844,0.11547677351370127,0.3219280948873623,0.0,0.0,0.35344681191508687,0.8353875135106013,0.6408331189212557,0.4803159999502167,1.0,1.0000000000000004
0.7123343549956486,1.0,0.0,0.0,0.0,0.6717438197407284,0.0,0.0,0.0,0.5882376069622479,0.5155106845871766,0.0,0.5303396821809085,0.4754904138117588,0.4449391910951157,0.0,0.21570748800922157
0.33525812481491063,0.6280316469350506,0.594746932578328,0.0,0.6409844067150738,0.0,0.8744688556079279,0.0,0.8744688556079279,0.0,0.0,0.6470259894679073,0.8804950925335091,0.6786992752364923,0.39125709628611977,0.4474585922524924,1.0000000000000004
0.7113530077330263,1.0,0.6610645265164365,0.6725783583455959,0.0,0.0,0.2630344058337938,0.2630344058337938,0.0,0.0,0.0,0.2356312079433912,0.7601950371763448,0.6784936962526569,0.48636036803553645,0.0,0.7301397352628718
0.7812815148396215,1.0,0.7495481151287421,0.6973843351257799,0.7386323329120433,0.0,1.0,0.7369658827051856,1.0,0.0,0.0,0.8493861025773484,0.7476455818249981,0.7301956112612306,0.6107501794240022,0.0,1.0000000000000004
0.7562371711833439,1.0,0.35539196050534677,0.3615818604357767,0.0,0.68876453982685,0.11547677351370127,0.11547677351370127,0.0,0.38012709006658674,0.3717126157137991,0.18673331429495207,0.6840778229474522,0.5758980031404983,0.5406847358589634,0.0,1.0000000000000004
0.7532540687470182,1.0,0.0,0.0,0.0,0.4022237634650426,0.0,0.0,0.0,0.08735480693716603,0.14379806887337757,0.0,0.5830719094091956,0.5388120929695497,0.5887496201215958,0.0,1.0000000000000004
0.7302854649090581,1.0,0.5052260482374004,0.0,0.5445038907263325,0.6754298171552923,1.0,0.0,0.8930849070600254,0.2742734345294841,0.28759613774675513,0.35344681191508687,0.5303396821809085,0.5299961075241109,0.5062486582787831,0.0,0.21570748800922157
0.7299756562375294,1.0,0.664298688930076,0.6758688505132082,0.0,0.27569264040705094,0.3219280948873623,0.3219280948873623,0.0,0.08735480693716603,0.14379806887337757,0.35344681191508687,0.7826314078605396,0.594419285744637,0.5327715106941002,0.0,1.0000000000000004
0.48416655009585086,0.932885872841225,0.6428621746499636,0.39453005799437807,0.6863850616964454,0.0,0.8073549220576041,0.11547677351370127,0.7369658827051856,0.0,0.0,0.40757502554853375,0.638979574330508,0.6644332249123656,0.44771243452385356,0.8300751788945563,1.0000000000000004
0.6421632494809053,1.0,0.42163952677746225,0.4289832676818856,0.0,0.0,0.3219280948873623,0.3219280948873623,0.0,0.0,0.0,0.2356312079433912,0.7340037376195097,0.5117289534877003,0.4785243262307639,0.0,1.0000000000000004
0.24480176934535236,0.7104937034038775,0.40918124445506165,0.0,0.4409922655320652,0.0,0.5849625007211562,0.0,0.5849625007211562,0.0,0.0,0.330750215705129,0.5754248747569366,0.45671930431149754,0.44742735930198535,0.0,1.0000000000000004
0.8684188257454412,1.0,0.0,0.0,0.0,0.7516880220450349,0.0,0.0,0.0,0.347546602885722,0.40369221643405473,0.0,0.8196950377315708,0.6373319766681181,0.6217191172321557,0.0,0.4059749768159926
0.7989052748182943,1.0,0.7415150580373951,0.734744783951036,0.6328702190028846,0.0,0.9385997062393202,0.8073549220576041,0.8073549220576041,0.0,0.0,0.6312032252338481,0.7340037376195097,0.6579078108721178,0.5793991394932485,0.0,1.0000000000000004
0.7854202882955789,1.0,0.7783373976608557,0.7699469534066815,0.68218473733667,0.6802026432939439,0.9385997062393202,0.8073549220576041,0.5025006799867999,0.16823368411269113,0.28759613774675513,0.6470259894679073,0.7340037376195097,0.8452184161304229,0.5989722751374199,0.11547677351370127,1.0000000000000004
0.9019850066618549,1.0,0.0,0.0,0.0,0.7705754522210206,0.0,0.0,0.0,0.5574931689215518,0.6677775522152866,0.0,0.8022557314731309,0.7274298306035702,0.6964512637695913,0.0,1.0000000000000004
0.7671152053054122,1.0,0.0,0.0,0.0,0.8088097217465616,0.0,0.0,0.0,0.08735480693716603,0.14379806887337757,0.0,0.7601950371763448,0.819682584625809,0.5721310082746623,0.22239283353497216,1.0000000000000004
0.5413290533760554,1.0,0.6983864112896827,0.6703241569583368,0.6473733017482731,0.0,1.0,1.0,1.0,0.0,0.0,0.7121239438151813,0.638979574330508,0.7056597326690311,0.4568662790402642,0.11547677351370127,1.0000000000000004
0.8699105203766097,1.0,0.49208643533906965,0.4486776530704205,0.4458929440200619,0.6835734029349223,0.41503713860503844,0.22239283353497216,0.22239283353497216,0.5574931689215518,0.5996271625542207,0.30454891826664765,0.8196950377315708,0.6677107091974552,0.6348557320697308,0.0,1.0000000000000004
0.47036964477750226,0.7884961226002242,0.6396006831447953,0.6005851553179131,0.6012808079303515,0.0,0.6629647089971256,0.3219280948873623,0.5025006799867999,0.0,0.0,0.4815669033537717,0.7826314078605396,0.7096185540530423,0.44415813082637673,0.9068905956085185,1.0000000000000004
0.8240079915584227,1.0,0.6183535719109586,0.0,0.6664262995241135,0.8362867870470396,0.8744688556079279,0.0,0.8073549220576041,0.5574931689215518,0.4974595861595461,0.40757502554853375,0.8196950377315708,0.784253368653275,0.6475388599342594,0.0,1.0000000000000004
0.7057106620636622,1.0,0.5786941059877112,0.5320106049696152,0.5450009272147563,0.0,0.8073549220576041,0.41503713860503844,0.6629647089971256,0.0,0.0,0.4485658196768247,0.49537474529023884,0.5695539678872219,0.5191971406752173,0.0,1.0000000000000004
0.6868525353541235,1.0,0.5634049319607328,0.5254425237112181,0.515789774374239,0.0,0.5025006799867999,0.3219280948873623,0.22239283353497216,0.0,0.0,0.330750215705129,0.638979574330508,0.5373418342949542,0.5281566036315012,0.0,1.0000000000000004
0.8700896802364956,1.0,0.7981065485512143,0.7409070394951525,0.796812239920124,0.0,1.0,0.9385997062393202,1.0,0.0,0.0,0.9540745408361629,0.7476455818249981,0.7557898823105254,0.7335609229794121,0.0,1.0000000000000004
0.7638014668763249,0.862496620519562,0.6027102784233058,0.5887405485209832,0.5030119420688134,0.8020990139201286,0.6280316469350506,0.3479229942713364,0.4474585922524924,0.5964742905834144,0.9713397782680198,0.3913749648496988,0.7718141561229823,0.8426566675219467,0.5585119504625381,0.19264489760550452,0.8706984847056556
0.4925567148435538,1.0,0.6143387602075757,0.4238900396901973,0.6496945651147374,0.0,1.0,0.11547677351370127,1.0,0.0,0.0,0.4912822325615997,0.6104002530880974,0.546415618662027,0.4595673389687135,0.1255307618592671,1.0000000000000004
0.7847776172675215,1.0,0.6785774439053044,0.6562455790018129,0.6127556137210654,0.7019196486026831,1.0,0.8744688556079279,1.0,0.24352920263396988,0.28759613774675513,0.6227028546485959,0.8196950377315708,0.7747705031076506,0.5703765226106804,0.0,1.0000000000000004
0.6856780062240022,1.0,0.0,0.0,0.0,0.633271073574298,0.0,0.0,0.0,0.16823368411269113,0.22791454684042156,0.0,0.6631444167992706,0.6692982164957822,0.4887037937837929,0.0,1.0000000000000004
0.8721823004336005,1.0,0.6472942498287563,0.6531581706295264,0.4112868829530904,0.6629075026805563,0.5849625007211562,0.5849625007211562,0.22239283353497216,0.5015134420405936,0.6108437731472761,0.5091905688213944,0.7476455818249981,0.6794358029673412,0.6719439926696938,0.0,1.0000000000000004
0.7683535454352228,1.0,0.6685782828780614,0.4308875883979056,0.7132984519754033,0.0,1.0,0.11547677351370127,1.0,0.0,0.0,0.5174835300000812,0.7552951038996167,0.5728976845061702,0.5522675821021266,0.0,1.0000000000000004
0.8724653929540935,1.0,0.0,0.0,0.0,0.792475011136694,0.0,0.0,0.0,0.5574931689215518,0.7056013918214424,0.0,0.7927503613179727,0.6736118892468703,0.6531271031945848,0.0,1.0000000000000004
0.9527627321715542,1.0,0.0,0.0,0.0,0.711293279405921,0.0,0.0,0.0,0.5574931689215518,0.6504794737100769,0.0,0.8688751121873277,0.7640213368911465,0.7672264399387435,0.0,1.0000000000000004
0.721609900151595,1.0,0.5808596399397462,0.49279480688677463,0.5829117631679993,0.6516048285377639,0.8744688556079279,0.22239283353497216,0.6629647089971256,0.24352920263396988,0.40369221643405473,0.4912822325615997,0.49537474529023884,0.5676007664543635,0.6000219521041696,0.0,1.0000000000000004
0.6806862333929143,1.0,0.571486533148305,0.49429383237961627,0.5658681123853161,0.6368296245208763,0.6280316469350506,0.2410078775506946,0.4474585922524924,0.09496035551764498,0.14379806887337757,0.35344681191508687,0.6040015846607127,0.5958666523977616,0.49387102162789903,0.0,0.8706984847056556
0.8509312303751742,1.0,0.526787231996432,0.0,0.5677413078912162,0.7904902629587383,0.8073549220576041,0.0,0.8073549220576041,0.7100232681863801,0.6759141543244122,0.4223645222383433,0.6840778229474522,0.8096027592851166,0.7742294127849518,0.0,1.0000000000000004
0.9268933400218348,1.0,0.0,0.0,0.0,0.7743984499734159,0.0,0.0,0.0,0.3139634751770689,0.3717126157137991,0.0,0.8196950377315708,0.7235201180224381,0.6858266161475929,0.0,1.0000000000000004
0.8911274981486504,1.0,0.42545817667361413,0.4328684274132429,0.0,0.7534769511925274,0.1699250014423123,0.1699250014423123,0.0,0.6860362519837298,0.823663900026507,0.1178156039716956,0.7718141561229823,0.6621888359206424,0.6579562118159044,0.0,0.4059749768159926
0.35463364298433386,1.0,0.5590324121870794,0.0,0.6024933285604456,0.0,1.0,0.0,1.0,0.0,0.0,0.4485658196768247,0.5754248747569366,0.5686074787513801,0.4590771967325514,1.0,1.0000000000000004
0.35125637174787133,0.862496620519562,0.46038190339705376,0.0,0.4961734227564977,0.6136445618006615,0.7369658827051856,0.0,0.7369658827051856,0.38012709006658674,0.3717126157137991,0.3734666285899042,0.5303396821809085,0.6672530516662629,0.42777959787066017,0.8073549220576041,1.0000000000000004
0.7401184204406787,1.0,0.0,0.0,0.0,0.4780168564044566,0.0,0.0,0.0,0.3139634751770689,0.3717126157137991,0.0,0.5303396821809085,0.5522036454736408,0.5544853452588304,0.0,1.0000000000000004
0.5896593034808,1.0,0.5593853348022445,0.4067150261656596,0.5835617327010764,0.0,1.0,0.3219280948873623,0.9385997062393202,0.0,0.0,0.5601999428848562,0.638979574330508,0.5687176396057627,0.4677349588493002,0.0,1.0000000000000004
0.7907785226842072,1.0,0.5942708638577285,0.40919416321466545,0.6272627968142321,0.715127993780261,0.9385997062393202,0.11547677351370127,0.8744688556079279,0.38012709006658674,0.4974595861595461,0.4602926751729552,0.6104002530880974,0.7215849002908854,0.6169490178122411,0.0,1.0000000000000004
0.7810556712557096,1.0,0.5273023545402645,0.0,0.568296477661849,0.0,1.0,0.0,1.0,0.0,0.0,0.4359695403536438,0.7476455818249981,0.5952422917196556,0.549798831863345,0.0,1.0000000000000004
0.7560250689877495,1.0,0.0,0.0,0.0,0.5170781633034428,0.0,0.0,0.0,0.16823368411269113,0.22791454684042156,0.0,0.5714568086382648,0.5658861864916461,0.5685134156781042,0.0,1.0000000000000004
0.7831793665496719,0.5849625007211562,0.0,0.0,0.0,0.8177939200687746,0.0,0.0,0.0,0.3672112190123347,0.5321160854510346,0.0,0.7718141561229823,0.5315593924457207,0.6305284564559649,0.0,0.7301397352628718
0.7527068688707874,1.0,0.0,0.0,0.0,0.7119701161653088,0.0,0.0,0.0,0.3139634751770689,0.4776868449810209,0.0,0.6104002530880974,0.6790790063101416,0.5303030554633642,0.0,1.0000000000000004
0.7353909815175518,1.0,0.0,0.0,0.0,0.3360693498284235,0.0,0.0,0.0,0.18231542130226847,0.22791454684042156,0.0,0.5303396821809085,0.46450982945347535,0.7185938428486793,0.0,0.8706984847056556
0.9289998198772665,1.0,0.6276534227918665,0.47862461577783416,0.6564147980960903,0.7960050472505195,1.0,0.3219280948873623,0.9385997062393202,0.4425070493497599,0.45582909368084323,0.4815669033537717,0.8913130908288223,0.701019005801055,0.7095446385373417,0.0,1.0000000000000004
0.8564322483039096,1.0,0.0,0.0,0.0,0.8519320244723122,0.0,0.0,0.0,0.4425070493497599,0.4776868449810209,0.0,0.7190610364693493,0.592654752494114,0.5732065387325032,0.0,0.0
0.4812360209795703,0.4474585922524924,0.0,0.0,0.0,0.5774210774879766,0.0,0.0,0.0,0.08735480693716603,0.14379806887337757,0.0,0.7601950371763448,0.6228776616986066,0.4610246307659212,0.0,1.0000000000000004
0.5208865527098513,1.0,0.47963631096569653,0.44279357457189994,0.42211883088933294,0.0,0.41503713860503844,0.11547677351370127,0.22239283353497216,0.0,0.0,0.2735593608780032,0.7190610364693493,0.48814664880539466,0.4579487542074136,0.0,1.0000000000000004
0.6592723698964394,0.9068905956085185,0.5220503872132152,0.5311429948537962,0.0,0.7184156221596513,0.1699250014423123,0.1699250014423123,0.0,0.24352920263396988,0.22791454684042156,0.1178156039716956,0.638979574330508,0.6975637823739078,0.43207169939032675,0.19264489760550452,0.4059749768159926
0.7278922745004505,1.0,0.35578976621282327,0.36198659476796813,0.0,0.0,0.11547677351370127,0.11547677351370127,0.0,0.0,0.0,0.1178156039716956,0.5303396821809085,0.5414450831079188,0.7589492672765109,0.0,1.0000000000000004
0.6342477797330903,0.5849625007211562,0.522129433150844,0.531223417543007,0.0,0.666047283640461,0.1699250014423123,0.1699250014423123,0.0,0.24352920263396988,0.22791454684042156,0.18673331429495207,0.8426816200411691,0.8129595687231101,0.3871931387697728,0.0,0.4059749768159926
0.8757912441264099,1.0,0.8223040491718407,0.8296126217583865,0.6235274474623488,0.8885116057855807,1.0,1.0,1.0,0.6615101524734889,0.7546418420206538,0.7221251805548279,0.8964545128053616,0.8706336075868412,0.6787768221668815,0.11547677351370127,1.0000000000000004
0.8915212328384573,1.0,0.698373163768117,0.40796274998157817,0.7486196521892184,0.7109180364243824,0.9385997062393202,0.11547677351370127,0.9385997062393202,0.38012709006658674,0.40369221643405473,0.5781082791446508,0.8022557314731309,0.682480206854055,0.6560958189480876,0.0,1.0000000000000004
0.7283209551199024,1.0,0.6318296444729165,0.642834289222914,0.0,0.0,0.6629647089971256,0.6629647089971256,0.0,0.0,0.0,0.5329461839562418,0.558912040916852,0.5129126826364098,0.5269702561482422,0.0,1.0000000000000004
0.7019896962969263,1.0,0.6070074980033703,0.5261874860530661,0.6068826462276989,0.0,1.0,0.3219280948873623,1.0,0.0,0.0,0.5723459650239738,0.7826314078605396,0.6533161468171207,0.4890889221352146,0.0,1.0000000000000004
0.2261510235440333,0.7884961226002242,0.4477871631467671,0.0,0.48259952827323815,0.0,0.8744688556079279,0.0,0.8073549220576041,0.0,0.0,0.40757502554853375,0.638979574330508,0.446495950805808,0.39285068820664143,0.2630344058337938,1.0000000000000004
0.5098091855569257,1.0,0.6744298416538057,0.5675766820033338,0.6936298190172043,0.0,0.9385997062393202,0.41503713860503844,0.8744688556079279,0.0,0.0,0.6270061727930899,0.558912040916852,0.6674482698652313,0.4493226714682164,0.4474585922524924,1.0000000000000004
0.7744916226693143,1.0,0.5788887016886001,0.40403974537288334,0.6090181198608567,0.6632819219383713,1.0,0.22239283353497216,1.0,0.3139634751770689,0.5321160854510346,0.6090978365332953,0.6840778229474522,0.6421290073683629,0.6223450227894926,0.0,1.0000000000000004
0.83284807436322,1.0,0.0,0.0,0.0,0.7256953890787825,0.0,0.0,0.0,0.5015134420405936,0.6214849138543984,0.0,0.6840778229474522,0.601434644131013,0.6413119290336151,0.0,1.0000000000000004
0.7586797101979519,0.7884961226002242,0.0,0.0,0.0,0.6828909775864206,0.0,0.0,0.0,0.24352920263396988,0.40369221643405473,0.0,0.670437166190464,0.7884719090610789,0.5761146293824188,0.1699250014423123,1.0000000000000004
0.8097417098157742,1.0,0.4989272074276276,0.4509116661705048,0.4595375129355815,0.0,1.0,0.11547677351370127,1.0,0.0,0.0,0.5537851443253394,0.7826314078605396,0.6208031649949531,0.5899155674309675,0.0,1.0000000000000004
0.7674908444827969,1.0,0.792061841007224,0.7716565882688655,0.7350316377994232,0.0,1.0,1.0,0.8744688556079279,0.0,0.0,0.787774098067152,0.7826314078605396,0.8006691939161452,0.5508583919831102,0.0,1.0000000000000004
0.8700573938364862,1.0,0.7079015764394403,0.714422916940335,0.48264703472643145,0.6552989078941887,0.5849625007211562,0.5849625007211562,0.5025006799867999,0.24352920263396988,0.28759613774675513,0.5253906295202294,0.8913130908288223,0.6876205540825128,0.6496391707988979,0.0,1.0000000000000004
0.4752475956578476,1.0,0.25899786190018786,0.2635088554664966,0.0,0.48445044968598244,0.11547677351370127,0.11547677351370127,0.0,0.3139634751770689,0.40369221643405473,0.1178156039716956,0.21506112403682598,0.5118625688321534,0.4702959177774838,0.0,1.0000000000000004
0.4901912277777145,1.0,0.6015866269046838,0.4425448965014634,0.6304970334912258,0.0,1.0,0.2895063548867718,0.9175379246724388,0.0,0.0,0.5401801262100389,0.46681108490506484,0.5453865367192422,0.43538936963787817,0.5145727400211809,0.5761750452883705
0.8944238992841013,1.0,0.6082262410573496,0.6054475457032963,0.4547546542382772,0.8158762441966181,1.0,0.9385997062393202,1.0,0.38012709006658674,0.5321160854510346,0.5401801262100389,0.8022557314731309,0.6621563946409966,0.6678167641858771,0.0,1.0000000000000004
0.8127429131519421,1.0,0.42955603361371664,0.0,0.4629510540947707,0.0,0.6629647089971256,0.0,0.6629647089971256,0.0,0.0,0.5723459650239738,0.638979574330508,0.5845009162942478,0.660606514480752,0.0,1.0000000000000004
0.8778894095604434,1.0,0.7115270798675819,0.6924431351661697,0.6414110422034115,0.0,0.7369658827051856,0.6629647089971256,0.5849625007211562,0.0,0.0,0.5993825073254674,0.8022557314731309,0.6933695554762948,0.6380950812825545,0.0,1.0000000000000004
0.5699835683542158,1.0,0.5240678441453157,0.38411124815610315,0.542299222877228,0.0,0.5025006799867999,0.11547677351370127,0.5025006799867999,0.0,0.0,0.35344681191508687,0.5499541741628404,0.6291276639889699,0.46106038787609405,0.0,1.0000000000000004
0.8274480257005624,1.0,0.8498070920777818,0.8373922219298376,0.7779475996607832,0.0,0.8073549220576041,0.5849625007211562,0.3219280948873623,0.0,0.0,0.4712624158867824,0.8627254100858561,0.8042862763676605,0.5849334875487883,0.0,1.0000000000000004
0.7084846440116347,1.0,0.32373861408282123,0.32937720428035777,0.0,0.699625554173503,0.11547677351370127,0.11547677351370127,0.0,0.5574931689215518,0.6593087534605543,0.1178156039716956,0.8112176950128827,0.7131735548423197,0.5289575877968743,0.0,1.0000000000000004
0.6733816271728126,1.0,0.5452461220858816,0.0,0.5876352494392819,0.7494984019523906,1.0,0.0,0.9175379246724388,0.21900310312372906,0.3338887761076433,0.3913749648496988,0.7190610364693493,0.7150097067860667,0.5032696851021601,0.0,0.5761750452883705
0.40178824008544917,1.0,0.5729679296008308,0.5829473735436023,0.0,0.0,0.8744688556079279,0.8744688556079279,0.0,0.0,0.0,0.4485658196768247,0.7718141561229823,0.5815760177424805,0.45351501387172577,0.0,1.0000000000000004
0.7101780986872465,1.0,0.0,0.0,0.0,0.2759548850429235,0.0,0.0,0.0,0.08735480693716603,0.14379806887337757,0.0,0.49537474529023884,0.5193453984485282,0.5016224046664477,0.0,1.0000000000000004
0.7506538192874657,1.0,0.0,0.0,0.0,0.5526369822276096,0.0,0.0,0.0,0.16823368411269113,0.22791454684042156,0.0,0.5830719094091956,0.6479467509715919,0.5446794306813905,0.0,1.0000000000000004
0.44351162769122043,1.0,0.50916001998723,0.0,0.5487437016609881,0.0,1.0,0.0,1.0,0.0,0.0,0.4359695403536438,0.5303396821809085,0.4647684116781129,0.4498339418719846,0.11547677351370127,1.0000000000000004
0.8189237488509873,1.0,0.7075813949004528,0.0,0.7625909706615577,0.0,0.8073549220576041,0.0,0.7369658827051856,0.0,0.0,0.5329461839562418,0.7476455818249981,0.5966925324878547,0.6349722207746429,0.0,1.0000000000000004
0.6196389203492353,0.4474585922524924,0.27164327268312277,0.2763745127266289,0.0,0.7244773073560943,0.11547677351370127,0.11547677351370127,0.0,0.24352920263396988,0.28759613774675513,0.1178156039716956,0.6104002530880974,0.8488129893808659,0.5867237713396787,0.5849625007211562,1.0000000000000004
0.36181192003271434,0.6280316469350506,0.5174051792030344,0.0,0.5576298651680485,0.0,0.540567930520432,0.0,0.540567930520432,0.0,0.0,0.30454891826664765,0.7826314078605396,0.5378992710995831,0.3960071961487225,0.5849625007211562,0.8706984847056556
0.7419932755560269,0.9068905956085185,0.0,0.0,0.0,0.7805785772709648,0.0,0.0,0.0,0.347546602885722,0.45582909368084323,0.0,0.6104002530880974,0.7386056437174817,0.5499584775344198,0.22239283353497216,0.4059749768159926
0.7790093813094497,1.0,0.6884953906798904,0.0,0.7420211611816787,0.4199804886419879,0.41503713860503844,0.0,0.3219280948873623,0.08735480693716603,0.14379806887337757,0.40757502554853375,0.5754248747569366,0.7101956180744893,0.6796359754985618,0.0,1.0000000000000004
0.7725584805610831,1.0,0.6488159546835578,0.5219931447575846,0.6731910267406024,0.0,1.0,0.3219280948873623,1.0,0.0,0.0,0.6043095765831321,0.7601950371763448,0.6004531450135724,0.558550728969806,0.0,1.0000000000000004
0.7390663736167007,0.6280316469350506,0.0,0.0,0.0,0.767315146476779,0.0,0.0,0.0,0.24352920263396988,0.4974595861595461,0.0,0.6840778229474522,0.5834465178239338,0.5812397120744257,0.0,1.0000000000000004
0.4758760301228018,1.0,0.6322284698882952,0.6383911778307705,0.3849151126277871,0.0,1.0,1.0,0.11547677351370127,0.0,0.0,0.4815669033537717,0.8196950377315708,0.6292682167442954,0.4554132663619911,0.2410078775506946,1.0000000000000004
0.8498017694131323,1.0,0.5380706980124716,0.5474423331261582,0.0,0.3987731373591851,0.5025006799867999,0.5025006799867999,0.0,0.08735480693716603,0.14379806887337757,0.35344681191508687,0.8627254100858561,0.6475801059964964,0.6575608179467719,0.0,1.0000000000000004
0.3987280165113508,1.0,0.5461445571832584,0.45521926584042227,0.5469023348564069,0.0,0.8744688556079279,0.22239283353497216,0.7369658827051856,0.0,0.0,0.4223645222383433,0.8129502240219326,0.5492742044465581,0.45937628086145904,0.2410078775506946,1.0000000000000004
0.00013071876180369575,0.2410078775506946,0.42368300935073383,0.0,0.45662144268086824,0.0,0.8744688556079279,0.0,0.8744688556079279,0.0,0.0,0.40757502554853375,0.5303396821809085,0.42854727390640923,0.0,0.0,1.0000000000000004
0.5977991454701754,1.0,0.7221268737983583,0.7055316768268692,0.6463963339636114,0.0,1.0,1.0,0.5849625007211562,0.0,0.0,0.5836816305025757,0.7826314078605396,0.7106103275693816,0.464783914394768,0.11547677351370127,1.0000000000000004
